user_id,bundle_id,bundle_name,total_games,owned_games,missing_games,ownership_ratio,missing_game_ids
51centcorn,364,Eidos Anthology,88,2,86,0.022727272727272728,"['216416', '225020', '35135', '28000', '265191', '6850', '208792', '208799', '225320', '224920', '208812', '35136', '35130', '208797', '8170', '208809', '8000', '216421', '216414', '216411', '242960', '238010', '211740', '208813', '203140', '208790', '208795', '7000', '216412', '208808', '208791', '35101', '208800', '35138', '28010', '224960', '208793', '216413', '216415', '208806', '216420', '6870', '265192', '208811', '35091', '35089', '28011', '318871', '208817', '208807', '35102', '289690', '208818', '6880', '318872', '258180', '35080', '216418', '208796', '28012', '211600', '8140', '208814', '6980', '6900', '239160', '6910', '35137', '224940', '208810', '224300', '247430', '6860', '216417', '225000', '225300', '224980', '216419', '35090', '208798', '35083', '259900', '265193', '8080', '318870', '6920']"
51centcorn,365,Digital Homicide Super Bundle,21,1,20,0.047619047619047616,"['491250', '344750', '383030', '473630', '473580', '516230', '473650', '388870', '473640', '407730', '392870', '373110', '407750', '473620', '392050', '486340', '457930', '457940', '314700', '407740']"
51centcorn,376,Sid Meier's Civilization V: Complete,16,1,15,0.0625,"['16863', '235580', '16866', '99611', '99610', '99614', '16870', '16862', '99612', '235584', '235585', '16867', '16860', '16861', '16868']"
51centcorn,384,Devolver Digital First-Person Shooter Bundle,3,1,2,0.3333333333333333,"['233130', '407810']"
51centcorn,394,Double Fine Bundle,17,6,11,0.35294117647058826,"['368190', '225270', '388210', '316790', '3838', '332460', '3839', '246110', '246090', '271950', '232790']"
51centcorn,472,Shadowrun Complete Collection,5,1,4,0.2,"['300550', '237810', '395260', '346940']"
51centcorn,480,Dancing Dragon RPG Complete,4,1,3,0.25,"['354730', '285420', '354740']"
51centcorn,482,Telltale Collection,48,3,45,0.0625,"['94500', '31260', '201830', '8200', '8260', '456630', '261030', '207620', '31290', '429570', '31250', '94530', '31220', '94620', '8300', '31230', '8270', '8380', '8210', '8220', '330840', '8360', '31210', '8230', '8290', '8250', '8330', '8370', '31200', '94520', '94610', '8240', '31180', '94510', '8280', '31270', '94590', '376870', '31170', '207610', '31190', '31240', '330830', '8340', '8350']"
51centcorn,496,The Witcher Trilogy,3,1,2,0.3333333333333333,"['20900', '292030']"
51centcorn,535,Frozenbyte Collection 2016,6,1,5,0.16666666666666666,"['425210', '11200', '319910', '2500', '35700']"
51centcorn,536,"Borderlands ""Take Over Your Life Bundle""",8,1,7,0.125,"['8990', '261640', '65920', '40940', '8980', '330830', '50110']"
51centcorn,542,Meridian4 Action Bundle,5,2,3,0.4,"['371510', '11390', '46520']"
51centcorn,547,Trinelogy,3,1,2,0.3333333333333333,"['319910', '35700']"
51centcorn,571,Sid Meier's Civilization Anthology,5,1,4,0.2,"['65980', '3910', '3900,3990,8800,16810', '353830']"
51centcorn,594,Meridian4 Publisher Bundle,28,4,24,0.14285714285714285,"['223313', '11390', '352520', '11360', '11330', '223314', '223320', '345130', '11370', '223316', '223319', '312960', '46520', '335080', '371510', '315260', '223315', '223321', '298140', '321920', '223317', '46410', '223318', '355590']"
51centcorn,612,The Elder Scrolls V: Skyrim + Add-Ons,4,1,3,0.25,"['211720', '220760', '226880']"
51centcorn,624,Killing Floor 1 Complete Your Set!,22,1,21,0.045454545454545456,"['35425', '35417', '210934', '210932', '210937', '210943', '1256', '258751', '309990', '1257', '210944', '210936', '258752', '210933', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
51centcorn,627,Tripwire Complete Bundle,27,4,23,0.14814814814814814,"['35425', '35417', '210934', '210932', '210937', '232090', '210943', '1256', '258751', '309990', '1257', '234510', '210944', '210936', '258752', '210933', '35419', '210945', '210938', '309991', '210931', '258750', '35429']"
51centcorn,653,JMJ Films + Games Bundle,6,1,5,0.16666666666666666,"['394920', '382630', '382670', '233130', '371270']"
51centcorn,655,Headup Games Complete,32,2,30,0.0625,"['319850', '250460', '303260', '369180', '391080', '293600', '46400', '406940', '251430', '405050', '419080', '433840', '46570', '336030', '46450', '277510', '261720', '46540', '46440', '279990', '378490', '363940', '284040', '310850', '363960', '265120', '305500', '388420', '400770', '315320']"
51centcorn,664,Half-Life Complete,8,6,2,0.75,"['380,320', '280,360']"
51centcorn,665,Valve Complete Pack,19,10,9,0.5263157894736842,"['300', '400', '280,360', '40', '60', '500', '30', '380,320', '10,80']"
51centcorn,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
51centcorn,668,Portal Bundle,2,1,1,0.5,['400']
51centcorn,676,Counter-Strike Complete,3,2,1,0.6666666666666666,"['10,80']"
51centcorn,682,Source Multiplayer Pack,3,2,1,0.6666666666666666,['300']
51centcorn,687,Hatoful Boyfriend Complete Pack,4,1,3,0.25,"['377080', '345380', '463090']"
51centcorn,696,Awesomenauts - Mega Value Pack,68,1,67,0.014705882352941176,"['204303', '399836', '251081', '230880', '251080', '319821', '256501', '333150', '204319', '256500', '425544', '204314', '230888', '387983', '230883', '387981', '204317', '230892', '387984', '286671', '230887', '333170', '425542', '387980', '204307', '204312', '399831', '387982', '256510', '256507', '230885', '351461', '443390', '425540', '351460', '256504', '204304', '230889', '204305', '376371', '319820', '230882', '204318', '204310', '256505', '333160', '399834', '230891', '306890', '376370', '410100', '230884', '497620', '256503', '327530', '256502', '204306', '230890', '204315', '204309', '204311', '286670', '376373', '399833', '256506', '376372', '204308']"
51centcorn,704,Borderlands Triple Pack,7,1,6,0.14285714285714285,"['8990', '261640', '65920', '40940', '8980', '50110']"
51centcorn,752,Amplitude Endless Pack,12,1,11,0.08333333333333333,"['374500', '415710', '297650', '451050', '357360', '241430', '208140', '407200', '415700', '249050', '268080']"
51centcorn,761,World of Magicka Bundle,28,1,27,0.03571428571428571,"['73119', '73095', '73097', '393831', '73058', '42918', '73037', '73091', '73033', '73035', '73115', '73054', '73036', '73031', '73093', '73120', '266740', '73098', '73057', '238370', '393830', '73092', '73096', '73030', '414651', '73039', '255980']"
51centcorn,765,Don't Starve MEGA PACK,4,2,2,0.5,"['393010', '282470']"
51centcorn,769,Worms Collection,20,9,11,0.45,"['22630', '22633', '70616', '235230', '200189', '22632', '200185', '22631', '22634', '200188', '70617']"
51centcorn,771,GameGuru Unlimited,8,1,7,0.125,"['365540', '321142', '365520', '365530', '321141', '404570', '321140']"
51centcorn,780,The Game Creators Collection,7,1,6,0.14285714285714285,"['410531', '410530', '345720', '321141', '325180', '321140']"
51centcorn,802,RPG Maker VX Ace + SONAR Steam Edition Bundle,2,1,1,0.5,['380080']
51centcorn,824,Age of Wonders Franchise,7,1,6,0.14285714285714285,"['299230', '61520', '329530', '275560', '61500', '61510']"
51centcorn,827,Goat Simulator: GOATY,5,1,4,0.2,"['463720', '335350', '425840', '344450']"
51centcorn,833,RPG Maker Millennium Collection,5,3,2,0.6,"['363890', '383730']"
51centcorn,843,Abbey Games Bundle,3,1,2,0.3333333333333333,"['460390', '296970']"
51centcorn,893,The Escapists: Complete Pack,5,1,4,0.2,"['408730', '349350', '349310', '376700']"
51centcorn,896,Endless Legend Collection,7,1,6,0.14285714285714285,"['374500', '415710', '297650', '451050', '357360', '415700']"
51centcorn,93,Hero Siege Complete,4,2,2,0.5,"['385511', '312290']"
51centcorn,957,Endless Loop Collection,4,1,3,0.25,"['331720', '399670', '454060']"
51jets,533,Rebellion Anthology,35,1,34,0.02857142857142857,"['397350', '63398', '3720', '305181', '305185', '305184', '210561', '301640', '247910', '305186', '3730', '227100', '63399', '7020', '305187', '254820', '305180', '3710', '254880', '312740', '222021', '326431', '254840', '238090', '404040', '312690', '254920', '326430', '254860', '305183', '305182', '312680', '3700', '281940']"
51jets,665,Valve Complete Pack,19,2,17,0.10526315789473684,"['620', '300', '420', '240', '280,360', '400', '40', '60', '500', '130', '220', '70', '20', '30', '380,320', '10,80', '50']"
51jets,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
51jets,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
527788235,1271,New World Collection,2,1,1,0.5,['447820']
527788235,1288,The Vanishing of Ethan Carter VR Bundle,2,1,1,0.5,['457880']
527788235,1340,BioWare Bundle,4,2,2,0.5,"['47810', '7110']"
527788235,1420,2016 Capcom Collector's Bundle,37,1,36,0.02702702702702703,"['234210', '381712', '353050', '21640', '221040', '450001', '339340', '381713', '45740', '233920', '223792', '45775', '45773', '236570', '232590', '45776', '390340', '353052', '353051', '234250', '234230', '223790', '233940', '220440', '233960', '450000', '45770', '232570', '381711', '232550', '353053', '45774', '226720', '381710', '232530', '223793']"
527788235,270,EA Racing Pack,5,1,4,0.2,"['47870', '17430', '47920', '24870']"
527788235,305,DOOM + Steam Controller Bundle,2,1,1,0.5,['353370']
527788235,364,Eidos Anthology,88,11,77,0.125,"['216416', '225020', '35135', '28000', '265191', '6850', '208792', '208799', '225320', '224920', '208812', '35136', '35130', '208797', '8170', '208809', '8000', '216421', '216414', '216411', '242960', '208813', '203140', '208790', '208795', '7000', '216412', '208808', '208791', '35101', '208800', '35138', '28010', '208793', '216413', '216415', '208806', '216420', '6870', '265192', '208811', '35091', '35089', '28011', '318871', '208817', '208807', '35102', '289690', '208818', '6880', '318872', '258180', '35080', '216418', '208796', '28012', '8140', '208814', '6900', '35137', '224940', '208810', '224300', '247430', '216417', '225000', '225300', '224980', '216419', '35090', '208798', '35083', '259900', '265193', '8080', '318870']"
527788235,366,Supergiant Collection,4,1,3,0.25,"['107104', '299240', '107100']"
527788235,376,Sid Meier's Civilization V: Complete,16,1,15,0.0625,"['16863', '235580', '16866', '99611', '99610', '99614', '16870', '16862', '99612', '235584', '235585', '16867', '16860', '16861', '16868']"
527788235,384,Devolver Digital First-Person Shooter Bundle,3,2,1,0.6666666666666666,['233130']
527788235,394,Double Fine Bundle,17,1,16,0.058823529411764705,"['368190', '225270', '388210', '316790', '3838', '115100', '332460', '3839', '115120', '246070', '246110', '115110', '225260', '246090', '271950', '232790']"
527788235,472,Shadowrun Complete Collection,5,1,4,0.2,"['300550', '237810', '395260', '346940']"
527788235,480,Dancing Dragon RPG Complete,4,1,3,0.25,"['354730', '285420', '354740']"
527788235,496,The Witcher Trilogy,3,1,2,0.3333333333333333,"['20900', '292030']"
527788235,533,Rebellion Anthology,35,1,34,0.02857142857142857,"['397350', '63398', '3720', '305181', '305185', '305184', '210561', '301640', '247910', '305186', '3730', '227100', '63399', '7020', '305187', '254820', '305180', '3710', '254880', '312740', '222021', '326431', '254840', '238090', '404040', '312690', '254920', '326430', '254860', '305183', '305182', '312680', '3700', '281940']"
527788235,536,"Borderlands ""Take Over Your Life Bundle""",8,1,7,0.125,"['8990', '261640', '65920', '40940', '8980', '330830', '50110']"
527788235,571,Sid Meier's Civilization Anthology,5,2,3,0.4,"['65980', '3900,3990,8800,16810', '353830']"
527788235,594,Meridian4 Publisher Bundle,28,1,27,0.03571428571428571,"['223313', '11340', '11390', '352520', '11360', '11240', '11330', '2540', '223314', '223320', '345130', '11370', '223316', '223319', '312960', '46520', '335080', '371510', '223315', '223321', '298140', '321920', '223317', '46410', '223318', '355590', '19200']"
527788235,612,The Elder Scrolls V: Skyrim + Add-Ons,4,1,3,0.25,"['211720', '220760', '226880']"
527788235,649,The Binding of Isaac : Rebirth + Afterbirth Bundle,2,1,1,0.5,['401920']
527788235,651,Adult Swim Games,14,1,13,0.07142857142857142,"['275200', '327510', '247240', '327520', '312510', '238530', '238630', '306440', '327500', '224820', '312530', '340000', '247140']"
527788235,653,JMJ Films + Games Bundle,6,1,5,0.16666666666666666,"['394920', '382630', '382670', '233130', '371270']"
527788235,655,Headup Games Complete,32,2,30,0.0625,"['319850', '250460', '303260', '369180', '391080', '293600', '46400', '406940', '338320', '405050', '419080', '433840', '46570', '336030', '46450', '277510', '261720', '46540', '46440', '279990', '378490', '363940', '284040', '310850', '363960', '265120', '305500', '388420', '400770', '315320']"
527788235,664,Half-Life Complete,8,5,3,0.625,"['380,320', '420', '280,360']"
527788235,665,Valve Complete Pack,19,8,11,0.42105263157894735,"['300', '420', '240', '280,360', '400', '40', '60', '500', '30', '380,320', '10,80']"
527788235,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
527788235,668,Portal Bundle,2,1,1,0.5,['400']
527788235,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
527788235,704,Borderlands Triple Pack,7,1,6,0.14285714285714285,"['8990', '261640', '65920', '40940', '8980', '50110']"
527788235,916,Milkstone Studios Complete Collection,4,1,3,0.25,"['293860', '262690', '386080']"
53071407,1114,Dead Rising Triple Pack,3,1,2,0.3333333333333333,"['45770', '427190']"
53071407,1420,2016 Capcom Collector's Bundle,37,1,36,0.02702702702702703,"['235210', '234210', '381712', '353050', '21640', '221040', '450001', '339340', '381713', '233920', '223792', '45775', '45773', '236570', '232590', '45776', '390340', '353052', '353051', '234250', '234230', '223790', '233940', '220440', '233960', '450000', '45770', '232570', '381711', '232550', '353053', '45774', '226720', '381710', '232530', '223793']"
53071407,1437,Dead Rising Collector's Pack,12,2,10,0.16666666666666666,"['45770', '45776', '353053', '353052', '45774', '353050', '45775', '45773', '353051', '427190']"
53071407,665,Valve Complete Pack,19,3,16,0.15789473684210525,"['300', '420', '240', '280,360', '400', '40', '60', '500', '130', '220', '70', '20', '30', '380,320', '10,80', '50']"
53071407,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
53071407,668,Portal Bundle,2,1,1,0.5,['400']
53071407,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
53112195114,1271,New World Collection,2,1,1,0.5,['447820']
53112195114,612,The Elder Scrolls V: Skyrim + Add-Ons,4,1,3,0.25,"['211720', '220760', '226880']"
53112195114,649,The Binding of Isaac : Rebirth + Afterbirth Bundle,2,1,1,0.5,['401920']
53112195114,665,Valve Complete Pack,19,4,15,0.21052631578947367,"['300', '420', '240', '280,360', '40', '60', '500', '130', '220', '70', '20', '30', '380,320', '10,80', '50']"
53112195114,667,Left 4 Dead Bundle,2,1,1,0.5,['500']
53112195114,676,Counter-Strike Complete,3,1,2,0.3333333333333333,"['240', '10,80']"
53112195114,765,Don't Starve MEGA PACK,4,2,2,0.5,"['393010', '282470']"
53112195114,827,Goat Simulator: GOATY,5,1,4,0.2,"['463720', '335350', '425840', '344450']"
5318064,364,Eidos Anthology,88,5,83,0.056818181818181816,"['216416', '225020', '35135', '265191', '6850', '208792', '208799', '225320', '224920', '208812', '35136', '35130', '208797', '8170', '208809', '8000', '216421', '216414', '216411', '242960', '211740', '208813', '208790', '208795', '7000', '216412', '208808', '208791', '35101', '208800', '35138', '28010', '224960', '208793', '216413', '216415', '208806', '216420', '6870', '265192', '208811', '35091', '35089', '28011', '318871', '208817', '208807', '35102', '289690', '208818', '6880', '318872', '258180', '35080', '216418', '208796', '28012', '211600', '8140', '208814', '6980', '6900', '239160', '6910', '35137', '224940', '208810', '224300', '247430', '6860', '216417', '225000', '225300', '224980', '216419', '35090', '208798', '35083', '259900', '265193', '8080', '318870', '6920']"
