item_idx,item_id,num_owners,popularity_rank,popularity_score
8405,431600,31,9647,0.000625365637166892
8406,431610,2,3074,4.034617013979948e-05
8407,431630,2,10315,4.034617013979948e-05
8408,431640,9,9643,0.00018155776562909766
8409,431680,19,1540,0.0003832886163280951
8410,431710,110,6570,0.0022190393576889712
8411,431730,36,307,0.0007262310625163906
8412,431740,9,4608,0.00018155776562909766
8413,431770,21,9476,0.00042363478646789454
8414,431810,4,4352,8.069234027959896e-05
8415,431830,5,9912,0.0001008654253494987
8416,431840,53,4667,0.001069173508704686
8417,431850,3,10331,6.051925520969922e-05
8418,431860,10,9564,0.0002017308506989974
8419,431870,2,10509,4.034617013979948e-05
8420,43190,137,4139,0.0027637126545762645
8421,431910,30,8949,0.0006051925520969922
8422,431990,167,7268,0.0033689052066732564
8423,4320,20,2128,0.0004034617013979948
8424,432010,14,9919,0.00028242319097859634
8425,432020,283,3854,0.005708983074781626
8426,432080,3,9354,6.051925520969922e-05
8427,432100,1,6503,2.017308506989974e-05
8428,432150,272,9500,0.005487079139012729
8429,432170,32,6593,0.0006455387222367917
8430,432180,3,6558,6.051925520969922e-05
8431,432190,20,9237,0.0004034617013979948
8432,432230,2,8045,4.034617013979948e-05
8433,432240,3,7279,6.051925520969922e-05
8434,432250,5,8688,0.0001008654253494987
8435,432260,4,8687,8.069234027959896e-05
8436,432280,19,6382,0.0003832886163280951
8437,432290,49,3940,0.0009884811684250873
8438,432310,24,6110,0.00048415404167759376
8439,432330,6,9007,0.00012103851041939844
8440,432410,8,10357,0.00016138468055919793
8441,432470,39,8852,0.0007867503177260898
8442,432480,5,303,0.0001008654253494987
8443,432490,1,9004,2.017308506989974e-05
8444,432500,39,8608,0.0007867503177260898
8445,432540,8,7600,0.00016138468055919793
8446,432590,1,10007,2.017308506989974e-05
8447,432610,29,9243,0.0005850194670270924
8448,432620,6,5989,0.00012103851041939844
8449,432640,2,8714,4.034617013979948e-05
8450,432720,7,7592,0.00014121159548929817
8451,432770,1,2521,2.017308506989974e-05
8452,432780,1,6533,2.017308506989974e-05
8453,432850,6,7720,0.00012103851041939844
8454,432870,4,8600,8.069234027959896e-05
8455,432940,1,7305,2.017308506989974e-05
8456,432950,2,3890,4.034617013979948e-05
8457,432980,1,8598,2.017308506989974e-05
8458,432990,1,7531,2.017308506989974e-05
8459,433000,3,5693,6.051925520969922e-05
8460,433100,11,2157,0.00022190393576889715
8461,433110,18,6712,0.0003631155312581953
8462,433120,8,8528,0.00016138468055919793
8463,433190,9,5513,0.00018155776562909766
8464,433210,128,9826,0.002582154888947167
8465,433270,7,1781,0.00014121159548929817
8466,433280,22,2343,0.0004438078715377943
8467,433300,5,3306,0.0001008654253494987
8468,433320,5,5856,0.0001008654253494987
8469,433340,679,1112,0.013697524762461923
8470,433350,425,5974,0.00857356115470739
8471,433380,1,8199,2.017308506989974e-05
8472,433400,1,6922,2.017308506989974e-05
8473,433490,4,6451,8.069234027959896e-05
8474,433530,45,10278,0.0009077888281454883
8475,433580,3,7151,6.051925520969922e-05
8476,433590,5,7074,0.0001008654253494987
8477,433600,7,5256,0.00014121159548929817
8478,433630,3,9781,6.051925520969922e-05
8479,433650,1,6838,2.017308506989974e-05
8480,433670,2,1866,4.034617013979948e-05
8481,433750,13,6199,0.00026225010590869664
8482,433790,40,9853,0.0008069234027959896
8483,433800,99,8076,0.001997135421920074
8484,433840,4,9720,8.069234027959896e-05
8485,433850,5349,4613,0.10790583203889371
8486,433890,1,2402,2.017308506989974e-05
8487,433910,22,6406,0.0004438078715377943
8488,433920,1,6902,2.017308506989974e-05
8489,433930,1,9331,2.017308506989974e-05
8490,433950,367,1177,0.007403522220653204
8491,433960,3,4815,6.051925520969922e-05
8492,434000,11,3333,0.00022190393576889715
8493,434010,285,3562,0.005749329244921426
8494,434020,25,8262,0.0005043271267474935
8495,434030,7,4593,0.00014121159548929817
8496,434050,2,3327,4.034617013979948e-05
8497,434070,27,5811,0.0005446732968872929
8498,434110,246,6054,0.004962578927195336
8499,434120,144,5007,0.0029049242500655626
8500,434130,2,6462,4.034617013979948e-05
8501,434210,53,6996,0.001069173508704686
8502,434220,1,9197,2.017308506989974e-05
8503,434230,4,6076,8.069234027959896e-05
8504,434240,7,7414,0.00014121159548929817
8505,434250,189,5003,0.0038127130782110506
8506,434260,173,8294,0.003489943717092655
8507,434270,6,4128,0.00012103851041939844
8508,434290,23,9139,0.000463980956607694
8509,434340,5,2934,0.0001008654253494987
8510,434360,5,3713,0.0001008654253494987
8511,434370,2,1861,4.034617013979948e-05
8512,434380,16,8157,0.00032276936111839586
8513,434390,1,9169,2.017308506989974e-05
8514,434410,30,10801,0.0006051925520969922
8515,434420,305,6474,0.00615279094631942
8516,434430,47,8445,0.0009481349982852878
8517,434480,34,5296,0.0006858848923765911
8518,434490,1,3913,2.017308506989974e-05
8519,434500,21,3431,0.00042363478646789454
8520,434520,116,4065,0.0023400778681083698
8521,434530,25,2931,0.0005043271267474935
8522,434570,848,6969,0.017106776139274978
8523,434600,1,6798,2.017308506989974e-05
8524,434610,170,2769,0.003429424461882956
8525,434620,10,6211,0.0002017308506989974
8526,434650,56,8142,0.0011296927639143854
8527,434680,41,10029,0.0008270964878658893
8528,434700,8,8065,0.00016138468055919793
8529,434730,367,8462,0.007403522220653204
8530,434780,9,10304,0.00018155776562909766
8531,434790,1,8440,2.017308506989974e-05
8532,434800,19,3878,0.0003832886163280951
8533,434820,1,7954,2.017308506989974e-05
8534,434860,1,4798,2.017308506989974e-05
8535,434870,1,5821,2.017308506989974e-05
8536,434880,5,1885,0.0001008654253494987
8537,434890,25,8281,0.0005043271267474935
8538,434920,9,5518,0.00018155776562909766
8539,434930,11,4797,0.00022190393576889715
8540,434960,12,4796,0.00024207702083879688
8541,434970,1,993,2.017308506989974e-05
8542,434980,9,3832,0.00018155776562909766
8543,43500,121,8347,0.0024409432934578684
8544,435030,70,7765,0.0014121159548929818
8545,435040,12,209,0.00024207702083879688
8546,435050,1,10214,2.017308506989974e-05
8547,435060,308,5744,0.0062133102015291194
8548,435070,6,10033,0.00012103851041939844
8549,435080,6,5405,0.00012103851041939844
8550,435120,30,10793,0.0006051925520969922
8551,435140,25,5665,0.0005043271267474935
8552,435150,87,4102,0.0017550584010812774
8553,435210,1,5879,2.017308506989974e-05
8554,435250,1,1610,2.017308506989974e-05
8555,435260,1,7584,2.017308506989974e-05
8556,435300,9,3635,0.00018155776562909766
8557,435360,4,9098,8.069234027959896e-05
8558,435380,1,5291,2.017308506989974e-05
8559,435410,3,8291,6.051925520969922e-05
8560,435440,61,7866,0.0012305581892638842
8561,435460,2,6646,4.034617013979948e-05
8562,435480,6,4972,0.00012103851041939844
8563,435490,1,6300,2.017308506989974e-05
8564,435530,40,8268,0.0008069234027959896
8565,435600,1,1597,2.017308506989974e-05
8566,435780,19,3609,0.0003832886163280951
8567,435790,9,3503,0.00018155776562909766
8568,435800,4,5745,8.069234027959896e-05
8569,435840,2,10035,4.034617013979948e-05
8570,435970,6,8653,0.00012103851041939844
8571,43600,19,6641,0.0003832886163280951
8572,436000,3,5073,6.051925520969922e-05
8573,436060,9,6445,0.00018155776562909766
8574,436110,290,7647,0.005850194670270924
8575,436140,34,8465,0.0006858848923765911
8576,436150,413,10206,0.008331484133868592
8577,436160,47,9344,0.0009481349982852878
8578,436220,10,8183,0.0002017308506989974
8579,436270,2,4283,4.034617013979948e-05
8580,436280,23,8717,0.000463980956607694
8581,436300,55,10177,0.0011095196788444856
8582,436320,68,6578,0.0013717697847531823
8583,436350,24,2766,0.00048415404167759376
8584,436360,19,9345,0.0003832886163280951
8585,436390,7,2182,0.00014121159548929817
8586,436430,10,8164,0.0002017308506989974
8587,436470,2,6208,4.034617013979948e-05
8588,436480,9,8914,0.00018155776562909766
8589,436490,2,7622,4.034617013979948e-05
8590,436500,13,5888,0.00026225010590869664
8591,436510,5,6569,0.0001008654253494987
8592,436520,7,4116,0.00014121159548929817
8593,436530,17,5976,0.00034294244618829556
8594,436560,18,1174,0.0003631155312581953
8595,436820,102,8737,0.0020576546771297736
8596,436860,3,5948,6.051925520969922e-05
8597,436870,20,3537,0.0004034617013979948
8598,436940,8,7630,0.00016138468055919793
8599,436950,2,8016,4.034617013979948e-05
8600,437000,8,77,0.00016138468055919793
8601,437020,1,7379,2.017308506989974e-05
8602,437030,2,7398,4.034617013979948e-05
8603,437080,1,8673,2.017308506989974e-05
8604,437090,28,6617,0.0005648463819571927
8605,437100,2,8244,4.034617013979948e-05
8606,437160,79,4879,0.0015936737205220794
8607,437170,1,1868,2.017308506989974e-05
8608,437180,8,4040,0.00016138468055919793
8609,437220,1900,9858,0.038328861632809505
8610,437340,2,5743,4.034617013979948e-05
8611,437400,49,5742,0.0009884811684250873
8612,437420,19,3612,0.0003832886163280951
8613,437510,4,9786,8.069234027959896e-05
8614,437520,2,6427,4.034617013979948e-05
8615,437530,4,6426,8.069234027959896e-05
8616,437660,9,5225,0.00018155776562909766
8617,437710,10,5891,0.0002017308506989974
8618,437740,1,7051,2.017308506989974e-05
8619,437750,5,7634,0.0001008654253494987
8620,437870,7,6589,0.00014121159548929817
8621,437880,26,5577,0.0005245002118173933
8622,437890,2,7930,4.034617013979948e-05
8623,437900,254,4285,0.005123963607754534
8624,437920,4,7174,8.069234027959896e-05
8625,438000,30,3576,0.0006051925520969922
8626,438010,114,9034,0.0022997316979685703
8627,438020,198,9229,0.003994270843840148
8628,438030,194,5750,0.003913578503560549
8629,438040,532,7449,0.010732081257186662
8630,438080,79,7448,0.0015936737205220794
8631,438090,5,7447,0.0001008654253494987
8632,438110,10,6845,0.0002017308506989974
8633,438130,2,4520,4.034617013979948e-05
8634,438140,70,7446,0.0014121159548929818
8635,438160,1,9439,2.017308506989974e-05
8636,438180,323,4158,0.006515906477577616
8637,438270,233,6848,0.0047003288212866395
8638,438300,1,6850,2.017308506989974e-05
8639,438310,1,8395,2.017308506989974e-05
8640,438330,1,2220,2.017308506989974e-05
8641,438340,3,7445,6.051925520969922e-05
8642,438350,3,10338,6.051925520969922e-05
8643,438430,5,8393,0.0001008654253494987
8644,438440,1,9917,2.017308506989974e-05
8645,438480,59,5159,0.0011902120191240846
8646,438490,120,9202,0.002420770208387969
8647,438510,6,6857,0.00012103851041939844
8648,438520,6,7226,0.00012103851041939844
8649,438530,6,6859,0.00012103851041939844
8650,438600,129,6860,0.0026023279740170664
8651,438640,157,7444,0.003167174355974259
8652,438650,3,4220,6.051925520969922e-05
8653,438660,7,9682,0.00014121159548929817
8654,438680,310,5751,0.006253656371668919
8655,438720,19,4344,0.0003832886163280951
8656,438780,1,322,2.017308506989974e-05
8657,438790,248,9109,0.005002925097335136
8658,438820,25,8867,0.0005043271267474935
8659,438920,76,9658,0.0015331544653123803
8660,438940,1,5969,2.017308506989974e-05
8661,439190,54,7759,0.0010893465937745859
8662,439250,93,8450,0.0018760969115006758
8663,439260,13,8477,0.00026225010590869664
8664,439310,4,9435,8.069234027959896e-05
8665,439400,4,7499,8.069234027959896e-05
8666,439440,35,8068,0.0007060579774464909
8667,439550,1,8936,2.017308506989974e-05
8668,439700,5349,7443,0.10790583203889371
8669,439720,12,10318,0.00024207702083879688
8670,439730,6,3284,0.00012103851041939844
8671,439740,1,5823,2.017308506989974e-05
8672,439750,3,8495,6.051925520969922e-05
8673,439770,7,4769,0.00014121159548929817
8674,439900,2,6537,4.034617013979948e-05
8675,439910,67,8504,0.0013515966996832825
8676,439920,15,5031,0.0003025962760484961
8677,439930,21,9302,0.00042363478646789454
8678,439940,169,3950,0.003409251376813056
8679,439950,16,5752,0.00032276936111839586
8680,4400,1,6829,2.017308506989974e-05
8681,44000,2,9680,4.034617013979948e-05
8682,440020,38,5370,0.0007665772326561902
8683,440090,365,7421,0.007363176050513405
8684,440140,6,7442,0.00012103851041939844
8685,440150,4,7229,8.069234027959896e-05
8686,440160,6,7429,0.00012103851041939844
8687,440260,8,8592,0.00016138468055919793
8688,440280,8,4160,0.00016138468055919793
8689,440330,23,10393,0.000463980956607694
8690,440340,21,10396,0.00042363478646789454
8691,440380,21,7428,0.00042363478646789454
8692,440410,9,5197,0.00018155776562909766
8693,440430,305,4838,0.00615279094631942
8694,440431,305,7427,0.00615279094631942
8695,440432,305,797,0.00615279094631942
8696,440433,305,6792,0.00615279094631942
8697,440434,305,8314,0.00615279094631942
8698,440435,305,3110,0.00615279094631942
8699,440436,305,5748,0.00615279094631942
8700,440437,305,7426,0.00615279094631942
8701,440438,305,5747,0.00615279094631942
8702,440470,10,5746,0.0002017308506989974
8703,440520,3,186,6.051925520969922e-05
8704,440540,27,7425,0.0005446732968872929
8705,440550,5,7424,0.0001008654253494987
8706,440630,30,9279,0.0006051925520969922
8707,440650,5,9831,0.0001008654253494987
8708,440720,1,6956,2.017308506989974e-05
8709,440730,25,8620,0.0005043271267474935
8710,440740,167,7177,0.0033689052066732564
8711,440750,20,4314,0.0004034617013979948
8712,440760,91,9568,0.0018357507413608763
8713,440770,1,7815,2.017308506989974e-05
8714,440790,8,7430,0.00016138468055919793
8715,440800,1,2700,2.017308506989974e-05
8716,440810,3,7441,6.051925520969922e-05
8717,440870,7,3999,0.00014121159548929817
8718,440880,9,8371,0.00018155776562909766
8719,440950,50,7440,0.001008654253494987
8720,4410,1,5714,2.017308506989974e-05
8721,44100,116,6460,0.0023400778681083698
8722,441020,81,5201,0.001634019890661879
8723,441050,8,1654,0.00016138468055919793
8724,441060,1,5332,2.017308506989974e-05
8725,441230,3,7439,6.051925520969922e-05
8726,441280,2,9810,4.034617013979948e-05
8727,441380,5,6884,0.0001008654253494987
8728,441450,1,7438,2.017308506989974e-05
8729,441451,1,9189,2.017308506989974e-05
8730,441452,1,7437,2.017308506989974e-05
8731,441453,1,5749,2.017308506989974e-05
8732,441454,1,7436,2.017308506989974e-05
8733,441455,1,7435,2.017308506989974e-05
8734,441456,1,7434,2.017308506989974e-05
8735,441457,1,7433,2.017308506989974e-05
8736,441510,6,3644,0.00012103851041939844
8737,441540,7,6911,0.00014121159548929817
8738,441550,301,10380,0.006072098606039821
8739,441640,2,7432,4.034617013979948e-05
8740,441670,6,10383,0.00012103851041939844
8741,441680,3,8585,6.051925520969922e-05
8742,441770,24,7431,0.00048415404167759376
8743,441790,119,5884,0.002400597123318069
8744,441830,38,9468,0.0007665772326561902
8745,441870,193,4451,0.0038934054184906496
8746,441920,9,9265,0.00018155776562909766
8747,4420,67,9413,0.0013515966996832825
8748,44200,454,2222,0.009158580621734481
8749,442000,3,8952,6.051925520969922e-05
8750,442070,70,2382,0.0014121159548929818
8751,442080,2567,6028,0.05178430937443263
8752,442110,78,4563,0.0015735006354521796
8753,442140,2,9069,4.034617013979948e-05
8754,442180,36,3742,0.0007262310625163906
8755,442210,282,6052,0.005688809989711727
8756,442220,56,8988,0.0011296927639143854
8757,442260,1,9055,2.017308506989974e-05
8758,442290,16,3733,0.00032276936111839586
8759,442500,16,6034,0.00032276936111839586
8760,442700,25,9033,0.0005043271267474935
8761,442710,216,9031,0.004357386375098343
8762,442810,98,9017,0.0019769623368501746
8763,442890,2,5716,4.034617013979948e-05
8764,443020,1,9143,2.017308506989974e-05
8765,443070,10,4541,0.0002017308506989974
8766,443080,549,9341,0.011075023703374957
8767,44310,134,9264,0.002703193399366565
8768,44320,2035,4638,0.04105222811724597
8769,443250,1,8820,2.017308506989974e-05
8770,443260,5,9450,0.0001008654253494987
8771,443330,5,5686,0.0001008654253494987
8772,443370,1,5556,2.017308506989974e-05
8773,443380,6,8847,0.00012103851041939844
8774,44340,1744,8861,0.03518186036190515
8775,443420,19,8868,0.0003832886163280951
8776,443450,6,9433,0.00012103851041939844
8777,443460,20,5699,0.0004034617013979948
8778,44350,2608,9183,0.052611405862298524
8779,443530,29,8887,0.0005850194670270924
8780,443570,5,9165,0.0001008654253494987
8781,443580,446,4537,0.008997195941175285
8782,44360,119,5702,0.002400597123318069
8783,443630,5,2174,0.0001008654253494987
8784,443650,1,8798,2.017308506989974e-05
8785,443680,6,2881,0.00012103851041939844
8786,443700,1,5983,2.017308506989974e-05
8787,443750,1,7582,2.017308506989974e-05
8788,443800,3,8081,6.051925520969922e-05
8789,443810,226,10200,0.0045591172257973414
8790,443830,4,10195,8.069234027959896e-05
8791,443860,2,7046,4.034617013979948e-05
8792,443890,1,4946,2.017308506989974e-05
8793,443940,408,7057,0.008230618708519094
8794,443970,3,10190,6.051925520969922e-05
8795,443980,11,5626,0.00022190393576889715
8796,444000,3,7080,6.051925520969922e-05
8797,444090,1578,9798,0.03183312824030179
8798,444130,6,8026,0.00012103851041939844
8799,444140,11,9824,0.00022190393576889715
8800,444160,23,10167,0.000463980956607694
8801,444180,33,1581,0.0006657118073066914
8802,444190,3,7974,6.051925520969922e-05
8803,444210,4,7107,8.069234027959896e-05
8804,444220,103,10156,0.002077827762199673
8805,444250,168,3825,0.0033890782917431563
8806,444260,37,2853,0.0007464041475862904
8807,444270,9,9852,0.00018155776562909766
8808,444280,23,7087,0.000463980956607694
8809,444290,3,922,6.051925520969922e-05
8810,444320,5,1900,0.0001008654253494987
8811,444350,3,6428,6.051925520969922e-05
8812,444410,23,1409,0.000463980956607694
8813,444420,25,589,0.0005043271267474935
8814,444430,24,10256,0.00048415404167759376
8815,444440,29,6178,0.0005850194670270924
8816,444460,63,6918,0.0012709043594036837
